im so sick of closed minded people who have no idea what it is to suffer from mental issues nobody asks for this n if your not a person with a illnesses or a doctor youll never understand my heart has become hardened to this world i suffer from bipolar depression anxiety and have border line personality disorder and a schitso affective i spell horribly sorry my point is i have become very blunt n honest i tell ppl this upfront cuz i dont care what you think of me im me n cant change that if you cant deal with it theres the fn door n get out of my life dont be ashamed for who you are and remember you are not alone n although we dont know each other personally i am allways here to listen to someone who is struggling mentally best of luck,0
ive never really "dated" so i dont know how that works ive never been in a relationship with someone who wasnt a friend first even if there had always been a romantic intent from the beginning (by my own choosing i feel more confident in a person if i know them as a friend) therefore my previous partners all knew about my mental health issues a long time before they stepped into a romantic relationship with me what you need to be prepared for is that sometimes even the most well intentioned people will not understand the truth of how these issues will effect both of you and your relationship you can give full and honest disclosure yet the rose coloured blur of new love will sometimes cloud a new partners judgement making them think that "love conquers all" and then when the dark and honest truth unveils itself it comes as a shock or a nasty scare dont blame yourself for that allow both you and your partner everything you need to learn how to deal with it together and how to look after yourselves through the ups and downs x,0
i also do the gagging and throwing up when i have anxiety i try to ground myself and think of the positive stop it youre in my thoughts and prayers hugs peace ✌️,1
hell no! im in australia the uks treatment of the clinically insane scares me,0
funny and scary - body jumper make sure u have subtitles,0
wow so fucking truewhy do we do this? is there treatment for it without meds? or naturally? if not can i ask what meds are prescribed? sorry for all the questionsmeds from big pharma scare me to death,1
this is me i also talk out loud when i dont mean to mostly when im upset,0
i hate these scare tactics,0
damn i wish that nobody had mental or emotional illnesses! i understand you guys! its so difficult to deal with bipolar disorder and with depression on a day to day basis! i just wish that nobody would suffer from that! its just horrible!,0
propranolol is fab - it saved my life simple it just stops my blood pressure rising which prevents my anxiety from getting out of control  it just  stops its like flicking a switch  bliss i take one every morning and it gets rid of  conservatively speaking - at least half my anxiety symptoms on a normal day i experience almost no noticeable symptoms whatsoever of course some days are more stressful than others and some situations are more stressful than others - so if i know i am going somewhere that im not going to like very much then a very low dose of diazepam takes care of most of the other symptoms i can work i can play i can have a life i teach  i can stand up in front of a class  when i was at my worst i could barely leave the house propranolol brought me back im a fan[caveat: my anxiety is related to the bp2 and combat-related ptsd so advice may vary according to circumstances however the propranolol helps nicely with the hypomania from the bp2 *and* the hyper-vigilance of the ptsd],1
unfortunately yes it is a struggle every day to get myself to believe i am worthy and doing ok and this is on my meds before i found this combo of drugs i felt exactly the same as you  and it doesnt matter how many people tell me i am special i hate myself and the last time i was sick i had to quit a job i had worked hard to get and had worked towards for over 10 years  which now i regret and wish i had been able to cope and be normal then so i could keep working there now i dont have a job we barely scrape by and i feel so guilty that my illness caused this anyway so sorry you are feeling this way i understand completely where you are coming from so i am not going to tell you to buck up as i know you cant  i am just going to say i understand and i care <3,0
remember things get better we all had similar experiences try doing a little more each day things that u like try see positives each day stay away from stress pray to god x,0
i have a daughter 2 granddaughters 1 adhd grandson 5 nieces we are all bipolar its so very hard to live a life of bipolar illness no one understands what you go through each day as a bipolar person i do not know what to expect from myself each day i wake up i hide my feelings most of the time so no one worried about me id go to take a shower so i could hide my feelings so many other things i do! if everyone could just try to understand who i really am! no matter how much im loved i feel unloved most of the time!,0
funny you should mention that currently im on epilim for ptsd but found its shot my vision however i was trialled on ritalin once by my old psychiatrist but couldnt get my script refilled so far (due to having to change psychiatrists and this one preferring epilim) but when i did try it short term it both fixed my fatigue and apathy massively and slowed down my bpd and ptsd thought processes (including flashbacks) and forced me to be in the moment and mindful; so it definitely helped me massively now its just a struggle as my psychiatrist has advised me ill need to see a private psych on the side to get my benzos and ritalin managed because they arent allowed to (nor comfortable with) prescribing either same goes for my gp,0
ive been living with bipolar disorder chronic depression extreme anxiety adhd insomnia ocd bpd ptsd and self harm since i was 5 i am now about to turn 34 i have no memories of a "normal" life because i was born this way and it showed up early in my life i have been on every medication i have had unsuccessful ect i have been hospitalized a few times and seen countless therapists and psychiatrists the side effects of meds have almost driven me insane i used to be embarrassed about my mental illnesses but am trying to become and advocate for it i am resistant to all treatments i havent found much of anything that helps but i have seen people get help and i have seen people be able to cope with it! be as honest as you can with the friends and family you do have i have been torn down by so many people i love but i am choosing to be a warrior and fight this damn battle until one of us is dead! its scary cause even as i write this i am suicidal and have a razor in my lap ready to make some more scars i know that sounded not hopefully but its meant to show i have a long way to go but look how far i have come!!! everyday is different and a struggle and honestly just plain hell panic attacks always feel like your dying no matter how many you have! medications can be helpful you just need to find the right combo for you specifically its a challenge but hang in there see your psychiatrist regularly and keep a journal of how you feel everyday not just oh good or bad rate your anxiety from 1-10 and your depression etc then you can see what maybe is working and maybe what is not see a therapist often especially in the beginning talk about any and everything no matter how dumb or insignificant or embarrassing it might be you can learn some coping skills to help aid the meds i believe in you! you can do this! if i can you can! it seems to me the people with mental illnesses are strong they just need to find that strength within them!! hang in there recovery is a process not and event!,0
it must feel terrible and very overwhelming keep communicating how you are feeling and be kind to yourself if you a struggling seek professional help xxx,0
or the time i had sex in the living room with a marine and all of a sudden the lights came on and i realized he was filming it ive never been so worried in my life and that was nearly 30 years ago,0
i use cannibis for my bad days i dont smoke it i eat it cook it into stuff that i can munch on with out going nuts it helps so much especially since i dont use it to get high just to help sleep or take care of the bad days i have depression anxiety and bipolar,1
i took it and it made my hypomania worse i was evil ive had sleep paralysis in the past and its terrifying,1
i am fearfully and wonderfuly made i am me and god loves me,0
all i can say that bye losing a girlfriend recently dont worry she didnt die she simply left me since that time including your truly heartbreaking story i now understand so much more believe me when i say to you thankyou and bless you,0
my weight gain was minimal to the point of non mentionable but the breast changes were awful led to a serious breast infection and cancer scare :( otherwise though it was a great fit drug wise,1
i know the gym has been mentioned i gone to the gym for 19 years it the best angry release start off slow if you cant join a gym youcan always take long walks you can adjust your diet too it makes a big difference try meditating it will be hard a first but your mind will get used to itput on some relaxing music it well calm the mind take baths cover your head with a beany  they say that some mental illness are due to some abnormal swelling in the head go in side a sana or steam room try taking coconut oil ginger  sperilina omega to help with the swelling of the head if you can get accupuntureor massage to reduce the tension  yoga  steraching journaling has help me track my triggers i just send my self text message to track my triggers and talk about it with a therapist aroma therapy essential​ oils to calm the mind,1
i had a similar reaction to all the meds i was given i came off all meds about a year agoit was really hard as it made me really ill even with doctors supervision since then i have cbt cognitive behavioural therapy i make fruit smoothies with as many antioxidants frits as i can i also add protein powder on top of that i walk 2/3 hours a day eat small amounts of red meat lots of veggies i have regular blood tests to make sure my body has enough vitamin dc and ion ext i have never felt so good i know its still early days but i find the more natural i keep my diet it really helps my moods the walking is very important other exercises would also help but i find the exercise in the outdoors is best for me i stopped drinking alcohol as this effect my moods and anxiety a lot im also trying to learn meditation to do before bed then put on relaxing music to fall to sleep with no voice just relaxing sounds this together with the above has been more successful for me than any mesds  it is just as important to do this daily as you would take your meds  i have bipolar 2 and suffer with anxiety i hope this information is useful please never come off any medication with at consulting you doctor some doctors think only mesds will work but i disagree for me i also have the ability to use my bipolar mind which is my favourite part to achieve amazing things meds block that part ❤️,1
eyes wide shut my ex showed it to me horrible i already hate tom cruise and nicole kidman but that just topped it off,0
please find out if you are bipolar this is very common behavior for someone with bipolar if you have bipolar you can work on a plan to address this behavior you may not have bipolar but if you do you should be addressing it properly instead of treating depression and anxiety exclusively,1
this is a tough situation but not uncommon i was diagnosed with bp ii more than 25 years ago and still struggle with taking meds most if not all of the meds used have side effects and some are worse than the bipolar itself the only thing you can control in this situation is you but you can continue to encourage him to take the meds there are many meds available and everyone responds differently to them he can tell his psych he wants to try something different because he cant tolerate the side effects i have also found that supplements magnesium and vitamin d help me tremendously you may want to suggest something like that as well keep in mind that you cant force someone to do something and threatening typically doesnt help focus on you and taking care of yourself and let the rest work itself out,1
i think your being to hard on yourself stay in treatment and keep trying w the meds focus on you and your recovery stop worrying about everything and everyone else take a deep breath exercise get out of bed for awhile you can always go back to bed but i fins if i shower and get ready for the day i feel much betterjust take some me time your worth it hang in there i know first hand its not easy but u can only change you,0
very well said  i have to deal with depression anxiety and multiply split personality disorder & what u say there is bank on 100%  deep breaths n happy thoughts,1
i didnt even know it was thought to be ok to continue psych meds while pregnant so when i decided to get pregnant i weaned myself off before i even started trying i wasnt going to risk something going wrong with my baby because of my meds,0
some have supportive families i am one that does not i have 4 chikdren and of the four only 2 speak to me and tney are unable to helpme in any way the other two well one is an addict and the older is embarrased of me as her mother i was forced tolive with my oldet sister this past feb and ahe just dont understand what is going on with me and has no interest in learning she is verbally abusive and i feel very enslaved in her home im not allowed to have a bad day and its getting harder to fake being happy in her home my stress level is through the roof thank god for a good therapist and a even better psychiatrist that is steadily getting my meds increased to a threuaputic level my highlight daily is checking the mail awaiting word from social security to hear about my disabilty please pray that i get out of this situation soon!!! and god bless the writer of this post for coming out of your darkness!!!,0
thats shameful of yr hubby to speak to you this way love to you ,0
youre supposed to start on the lowest dose and slowly start to go up to avoid the rain it is a symptom that makes you basically allergic to your own skin your doctor should have informed you of this and told you to send him a picture of the rain immediately when it appeared to determine if it was from the medication you did the right thing to stop it if you stopped it soon enough it should subside,1
personally i think it is irresponsible to not take meds if your doctor gave them to you what happened to grown up self disciple? i take mine if not for me then for the people who have to deal with me it isnt fair to them for me to refuse my meds and then expect them to understand when i have bad day or i am acting up or in depressive slump i love the people in my life and would rather spare them the hardship of living with me unnecessarily because i choose not to swallow a few pills i have ptsd chronic depression social anxiety disorder and bipolar 1,1
latuda caused me to get akithesia (severe restlessness to the point i couldnt stand sit or lie down for even a few minutes at a time) and i tried it twice as it had started to help my moods going on 2+ years and still cant find a med to stabilize my bipolar,1
hi i was put on zoloft 300mgs i feel they dont work that much but everyone is different & i do have alot of stress in my life atm which doesnt help,1
i feel like you really need to tell your psychiatrist this because they can change up your medicine to help you especially ask for something for anxiety i dont know how well itd work on you but xanax has helped the best for me i havent had an anxiety attack or mental break down since taking it,1
hehecharlie brown actually calms my anxietyiguess he worries for me,1
ask your psychiatrist hearing voices alone is common with mdd and severe anxiety,0
i have the start also xanax and for me is a big thing because me and medication are not big friends but i have to because my anxiety is high but i go to work but i am in a rollercoaster from my emotion so,1
yeah my husband said he is running out of excuses for why i dont do the family get togethersi told him to tell the truth i am not ashamed i just want to be the old mei would be happy with half of the old me,0
that was really good thats like a lesson to learn all my family never want to deal with me my bipolar 2 we major depression when my mother died i was just 11 and a half so that my living hell nah my two children has the same thing and me and my daughter can live together shes 21 its really hard and painful my son has autism we bipolar right now hes at the hospital he got days he cant control himself but every one thing that i dont have nothing in my community because i dont act aggressive the days i dont feel good i stay home or i go right away to my psychiatric increase or remove medicine then im working for me and they give me new medications ive been like that all my life also i used to have adhd right now is getting to me like today i have surgery my hands and i dont even hear the phone ringing my daughter say how you doing how is the surgery i only got a couple friends not too many anymore and they alway from this country but they got me support and that whats up and a lot of people my community my doctors and i really appreciate that but lately ive been thinking about what im doing this were leaving with this illness i feel guilty like i did something wrong my life and then i start thinking i never been bad in my life im always do the right thing and always help others and im a happy person we others make everyone happy and im the last what am i doing wrong why i have this newness and now my two children thats so sometimes say i want to jump in a river or something so my diet be helpful lately im getting tired about this world,0
i was super panicked all of the sudden this morning but it passed quickly i have been depressed the last week so maybe its a sign of new light coming at least i hope so,0
i do risky behaviors when im manic the goal is to have less manic episodes but u gotta find a medicine that wirks,0
if it were high blood pressure and you changed you diet and exercise and still suffered wouldnt you then talk with your dr about a low dose medicine to help you feel better?,0
i also have bipolar anxiety and panic attacks i think reading the messages triggers you because its a constant talk of the disorders,1
i was on medication for years but it just made me very tired and gain weight ive been off since may i can get really anxious sometimes but i try to go for a walk or listen to music and it will usually pass im hoping exercise will help too,1
i was on the same combo but i couldnt handle the weight gain from abilify i was on effexor and trazodone only for many years until earlier this year at that point i needed more help i had a lot of suicides (friends) and just knew i couldnt take any more loss i began remeron but have noticed the weight gain again im just trying to get better at this point so weight gain is the least of my worries good luck to you and hope you can find something to work and if nothing else peace,1
if i have an infection in my body antibiotics will in fact cure me of that infection resting will help me feel better faster but that isnt what will heal me people do help if it wasnt for my friends and family being there by my side and supporting me i wouldnt be able to make it through life yes i have to do the hard work myself but anything that helps me without hurting me is much needed in surviving a mental illness the things that dont help is just trying to "hold my head up" and "stay strong and move on" if it was that simple nobody would have anxiety or ptsd or depression or any other mental illness im not trying to give you a hard time but telling someone that is swiftly sinking into the pit of darkness that nobody can help them is fucking bullshit! nobody can do the work for me but they can help me from falling too far and thats an important thing to remember sometimes it really does take more than "strategic planning" and hoping for the best,0
you were doing well with your anxiety because of your meds why go off them,1
absolutely horrible spent nearly a month in bed worst medication i ve ever been on - nearly killed me!!!,1
not everyone is comfortable with talking about how they will with others all the time who is telling you that you are not showing the right response i dont think there are any its natural to be worried especially if you are a sensitive person you are also quite young and having a baby is a big responsibility its normal to be excited and looking forward to something yet at the same time be worried about things it probably would help to find someone to talk to but not because someone is saying you are not behaving how they think you should but to reassure yourself,0
for me right now it is like i am having a dream after so many years of my life waking up every day to nightmares there is hope i am living proof i have my life back after being diagnosed with bipolar anxiety and ptsd 20 years ago i try to enjoy my life everyday while i have been stable these past 5 years and not take my life for granted i now work as peer support specialist at kings view for the oakwellness center and use my life journey with mental illness to inspire mentor and empower others and let them know there is hope we are so much stronger than we think,0
are all you guys mostly based in america - its real hard getting medication off the drs here in england he put me on sertraline (200mg daily - off the books) and all it does is stop the hysterical crying i still have anxiety attacks i still go into mad rages still have days where i just want to be a million miles away from everyone still have the crazy dreams and i still have so much going on in life that i have to get through,0
its a catch 22 sometimes youre so fetup you want to end it all then you are obsessed with the thought of dying this can swirl for ever in my head,0
i find it really hard to work with other humans lol tried to get back in to the work place but peoples attitudes and boundaries made my mh worse so i now volunteer from home for an animal rescue far less pressure and the freedom to have bad days without losing wages or feeling bad when needing time out,0
im trying so hard to stay strong and to get through this best as i can but with little to no support i just feel defeated everyone always leaves and nobody understands its harder than what people think im sorry to anyone who feels the same as me heart breaks easily and it hurts to the point my muscles do tense up for days i do sleep too much i binge eat and participate in risky activity im just sad because i feel like if i never would have started taking bi polar meds i wouldnt be bi polar but it was all to get out of an abusive situation now im stuck,0
after reading this ive realised ive being doing all of that over the last couple of weeks now im worried ,0
i use seroquel as a sedative cause i have sleeping issues (insomnia) and i have lexapro (an antidepressant) to counter act the depressive side effect of seroquel and to help me w my anxiety and depression it works fine w me i take 150mgs every night 9:30pm and id be asleep by 11 i used to take only 50mgs and it kinda makes u immune to the sleeping effect so my dosage got higher haha hope this helps also seroquel made me lose a lot of weight idk why,1
sounds very much like depression & anxiety 2gether it can be debilitating see yr gp & try & get on to a psychologist or decent councillorluv to you as a fellow sufferer ,1
my dr says its anxiety but i feel more like is have agoraphobia too its hard to figure out,0
i didnt realise this was to high a dose my psychiatrist didnt say anything to me his even said i can take more if it continues not to work properly i have manic depression anxiety bipolar panick attacks any small incident can have me feeling really sad at times especially if someone is nasty to me as i was mentally abused my whole life,1
every time i came off of seroquel with the permission of my psychiatrist i felt like i had a horrible case of the flu now the first time another psychiatrist that should not be practicing took me off 400mg in two weeks and i went into a mixed episode one of the worst experiences ive gone through i was on medical leave for three months the other two times it was a gradual decrease and i did not experience mania or mixed this is just my experience though,0
i had art therapy sessions in rehab and out patient it only made me stress more i never got how coloring is stress relief,0
messed my blood pressure up bad passed out more than once,1
look up the buddhist term "tonglen"in a nutshell its the recognition that all humans suffer-yes even the horrible ones who cause us pain i have to see the person who caused my ptsd a lot as well hes my childrens father & we share custody (though id rather not) but i sit and look at him and try to breathe in his suffering and breathe out that he finds peace (and maybe remorse toosigh) it helps it really does,1
only a doctor knows what they should be you and you really i used to be on depakote and it did the exact same thing to me very irritable but it also made me very angry when i would take it so i stopped on my own taking it and it seems like yes i still have to deal with depression and anxiety and being bipolar at times but i would rather do with the sad and lonely in my heart and in my mind my soul and everything i do being judged unaccepted id rather just die honestly im so tired of this life because everytime i try to do right it seems that i never cared or its never good enough for anyone not for my family my brothers my sisters my girlfriend her friends anybody i dont care any more myself or maybe i do care too much and i just dont know how to express it so im giving up,0
your rightcause i dontand hope i wont !!!!!that scares me ,1
agreed debbie and tarnya i have off the chart severe anxiety panic disorder severe depression type 2 bipolar borderline personality disorder and avoidant personality disorder my bro and i live with one another and when im just about to drift off i swear to god i hear my brother saying "aye candy candy??" but the thing is hes in his room snoring after my mum passed i would hear her too calling my name now i hear bro im not nuts am i???,0
heather morrissey i dont recommend lithium its terribly dangerous ruins your kidneys and is so terrifying to be on god forbid you are in the sun too long or dont drink enough and it can kill you it does terrible things and i found that lamictal helped just as much so i asked to be taken off lithium,1
i have bpd depression anxiety and an eating disorder and i am not willing to get married nor have children im still 20 but if i cant be stable all alone how can i ever have a stable relationship with a partner or children? i will personally pass however everyone is different and you gotta choose what feels best for you ❤,0
let your family n friends know how you are feeling but also know its okay to feel how you are feeling but also know that you are not guilty or defeated even though you feel that way you can get through this its okay to have friends or family help perhaps you might let them know how you are feeling sometimes it just helps to have someone there things that can relax you can be walks i suggest daytime to take on vitamin d also a nice bubble bath with some upbeat music some find also to like meditation yoga exercise or even cooking as relaxing also take one day at a time you can do this just take it slow you can get through this it just takes time be patient with yourself,0
had a major panic attack missed several classes until i could cope,0
hugs hugsyour not a failure your dealing with somethings right now and i have experienced this many timesall my doctor does is change or increase my meds as welli to have no friends i also have massive anxiety which causes me to avoid peoplepm me if youd like i will listen,1
i started taking it 4 weeks ago have had only one pad panic attack thats it,1
christopher dont be a dick oh waityou already are lisa keep reaching out here there wherever you can to find the help you need and deserve you are not alone in your struggles there are people that can help you i promise ,0
talking or texting or emailing your thoughts and feelings like dairy keeping or indeed talking are all good find someone to talk to too if you think people are scared to listen as many are because it is illness they cant see or often understand tell them they are not as half as scared as you are to tell i was so very fortunate during my recent depressive episode to have people around me who listened and did no judge and offered comfort and joy principally my partner the texts and fb messages and messenger messages from people who were not nearest or dearest but who experience of what i was experiencing and were able to tell me because i told them first was a delightfully supportive surprise ignore gender bias  but these may be useful and resource section of ,0
been there dont except the thoughts as real data this is our bipolar mind look yourself in the mirror and see yourself for who you really are and tell yourself your a great pearson with friends that love your company and seeing is believing over time we train our brain to stop creating fiction in our minds it will always be there but it does not have to stain our hearts feelings and most importantly our souls with fiction at 40 years old im just learning this living as an alcoholic with bpd 2 and also learning just recently how to deal with oct ( obsessive compulsive thinking ) these thoughts haunted me for years today i only now have a freedom from the opinions of others that my mind creates no meds have helped me but hard work repetition and belief have givin me a whole new world of freedoms very grateful for good teachers and counsellors ,0
oh it sure is love just took my kid to the park at almost 8pm to avoid as many as possible ,0
im in that mode at the moment!!! its so scary!!!,0
you can probably get help for free thru your county mental health dept you are worth something you might find another job that is less abusive and stressful prayers for you,1
sara marie try typing in something to do with a phobia of thunderstorms and some coping mechanisms might pop up ,1
im so alone i have a husband and two daughters 12 and 14 i cant confide in them its unfair to them my husband doesnt understand its been 3 years since my attempt at suicide where i spent 3 days in icu i havent got better i go to work where a mask i hide the pain the lonelyness nobody understands i really have no friends they dissapeared 3 years ago im in a dark whole im thinking this time round ill take an overdose and walk into the ocean no more worries no more lonelyness no more feeling u not good enough,0
please dont give up depression makes you think irrationally talk to someone its a start youre worth it love yourself enough to keep fighting writing this was an awesome step you are braver than you think,0
when the person is miserable and there is no hope of recovery this almost never applies to mental illness although we may think so sometimes,0
sometimes all a person can do is battle with suicide on a minute by minute bases with each passing minute there is hope within that help my be foundits lack of hope that kills its such a disgrace that so many service personnel are used to defend the country they love and sent to do what the political elite have not the stomach for but on their return when they suffer with so much trauma physically and mentally they are now of no further use to such political elite they find themselves discarded like one puts out the trashworthless and throw away  a real democratic society is judged by how it treats is disabled and vulnerable i guess a lot of so called democratic societies should really now start to look at how the genuinely really do treat their citizens in time of need,1
seriquel lamitcal citalopram and visteril still have severe depression at times my seriquel was doubled last week plus ambien for insomnia not sleeping much is my only manic episode but irritability anger and frustration goes with lack of sleep,1
i have had unwanted thoughts in the past and found them disturbing id read that they can be due to nutritional impoverishment or emotional abuse ill go check it out online and report back remember always that you are part of humanity and your experience is never unique many have similar experiences hugs,0
magnesium helped me heaps with restless legs,1
same here jessie and everthing in my life i lost because my fear only my job,0
never be ashamed to talk and be in control of it,0
i now have a name for it and its not so scary! i slowly tapered off all my meds about a month or 2 ago and still feel like im withdrawing and get a loud noise in my head and then it feels like electricity i have had only a few good days but it seems to be getting better as time goes by,0
bipolar/depression/anxiety open page i just cannot pretend that this will ever get better i cannot pretend there is a purpose for this torment grief is not a leson it is a feeling pain is not there to make us stronger it has no purpose mental illnes does no go away,1
i feel the way he does!!! always afraid of losing my man no matter how much he assures me im not going to the best thing is to just let him know always that your here you love him and your not leaving its frustrating cause you know your not gonna leave him but hes feeling alone cause he knows no one and hes in a new place it will take time but stick with it hell come around in time however youve gotta give him that time here if you need any advice,0
you sound like i do when my anxiety gets me i also suffer from depression so its a double douse of crap i had cat back in 2014 because of it and im currently having some sessions now after the first full programme i felt normal i no longer felt trapped or numb as i was able to speak about what was actually going on in my head instead of tiptoeing around it in fear that people would think im crazy but point is about 2 yrs later i found the courage to go travelling around aus on my own for a year ive only gone back to counselling as i recently lost my grandad and i have taken it quite hard but im currently in madrid where i flew by myself i really dont mean this as bragging just as away of showing that it can be done ,0
im on celexa for anxiety & depressionyoure right celexa causes a low sex drive! also on lamotrigine for mood stabilizer,1
first amazing posting without being anonymous sometimes it can be very difficult to be open and vulnerable second you have an amazing and very handsome furbaby that clearly loves you very much! when i need to get through the extra tough times i have a kitty that helps me especially since i lost my old dog not long ago so many of us are grateful for having our critters!,0
i have suffered for many years and now i suffer deep depression i used to go to bed late and get up late changed my meds and now get up early my 21yr old son is depressed he used to have a go at me for staying in bed till late and now he is doing it when i try to get him out and talk to him about his life he throws my depression back in my face he wont seek help and hates that i take meds last time i changed to these meds i did really well but had panic attacks a few nights running so went back to my old ones this time they are not helping i know its because of my son feeling useless cause i cant help him ,1
